education_years,age_mid,race_black,race_white,race_hispanic,gender_male,gross_income,marital_status,state,tax,expenditure,disposable_income
8,50,0,0,1,1,21915.13,single,Arizona,2580.9,60524,-41189.77
8,50,0,0,1,1,21915.13,single,Arkansas,3083.22,60524,-41692.09
8,50,0,0,1,1,21915.13,single,California,2627.96,60524,-41236.83
8,50,0,0,1,1,21915.13,single,Colorado,2712.29,60524,-41321.16
8,50,0,0,1,1,21915.13,single,Connecticut,3144.2,60524,-41753.07
8,50,0,0,1,1,21915.13,single,Delaware,3084.95,60524,-41693.82
8,50,0,0,1,1,21915.13,single,Florida,2408.02,60524,-41016.89
8,50,0,0,1,1,21915.13,single,Georgia,2942.45,60524,-41551.32
8,50,0,0,1,1,21915.13,single,Hawaii,2867.35,60524,-41476.22
8,50,0,0,1,1,21915.13,single,Idaho,2801.84,60524,-41410.71
8,50,0,0,1,1,21915.13,single,Illinois,3492.82,60524,-42101.69
8,50,0,0,1,1,21915.13,single,Indiana,3065.47,60524,-41674.34
8,50,0,0,1,1,21915.13,single,Iowa,3240.8,60524,-41849.67
8,50,0,0,1,1,21915.13,single,Kansas,3360.15,60524,-41969.02
8,50,0,0,1,1,21915.13,single,Kentucky,3153.83,60524,-41762.7
8,50,0,0,1,1,21915.13,single,Louisiana,2690.47,60524,-41299.34
8,50,0,0,1,1,21915.13,single,Maine,2809.1,60524,-41417.97
8,50,0,0,1,1,21915.13,single,Maryland,3268.24,60524,-41877.11
8,50,0,0,1,1,21915.13,single,Massachusetts,3503.78,60524,-42112.65
8,50,0,0,1,1,21915.13,single,Michigan,3339.41,60524,-41948.28
8,50,0,0,1,1,21915.13,single,Minnesota,2780.65,60524,-41389.52
8,50,0,0,1,1,21915.13,single,Mississippi,2831.09,60524,-41439.96
8,50,0,0,1,1,21915.13,single,Missouri,2566.46,60524,-41175.33
8,50,0,0,1,1,21915.13,single,Montana,2733.03,60524,-41341.9
8,50,0,0,1,1,21915.13,single,Nebraska,2833.07,60524,-41441.94
8,50,0,0,1,1,21915.13,single,Nevada,2408.02,60524,-41016.89
8,50,0,0,1,1,21915.13,single,New Hampshire,2408.02,60524,-41016.89
8,50,0,0,1,1,21915.13,single,New Jersey,2721.54,60524,-41330.41
8,50,0,0,1,1,21915.13,single,New Mexico,2535.8,60524,-41144.67
8,50,0,0,1,1,21915.13,single,New York,3008.35,60524,-41617.22
8,50,0,0,1,1,21915.13,single,North Carolina,2797.54,60524,-41406.41
8,50,0,0,1,1,21915.13,single,North Dakota,2408.02,60524,-41016.89
8,50,0,0,1,1,21915.13,single,Ohio,2408.02,60524,-41016.89
8,50,0,0,1,1,21915.13,single,Oklahoma,2958.86,60524,-41567.73
8,50,0,0,1,1,21915.13,single,Oregon,3771.59,60524,-42380.46
8,50,0,0,1,1,21915.13,single,Pennsylvania,3080.81,60524,-41689.68
8,50,0,0,1,1,21915.13,single,Rhode Island,2821.09,60524,-41429.96
8,50,0,0,1,1,21915.13,single,South Carolina,2508.67,60524,-41117.54
8,50,0,0,1,1,21915.13,single,South Dakota,2408.02,60524,-41016.89
8,50,0,0,1,1,21915.13,single,Tennessee,2408.02,60524,-41016.89
8,50,0,0,1,1,21915.13,single,Texas,2408.02,60524,-41016.89
8,50,0,0,1,1,21915.13,single,Utah,3405.16,60524,-42014.03
8,50,0,0,1,1,21915.13,single,Vermont,2894.28,60524,-41503.15
8,50,0,0,1,1,21915.13,single,Virginia,2948.78,60524,-41557.65
8,50,0,0,1,1,21915.13,single,Washington,2408.02,60524,-41016.89
8,50,0,0,1,1,21915.13,single,West Virginia,2982.71,60524,-41591.58
8,50,0,0,1,1,21915.13,single,Wisconsin,2700.45,60524,-41309.32
8,50,0,0,1,1,21915.13,single,Wyoming,2408.02,60524,-41016.89
8,50,0,0,1,1,21915.13,married,Alabama,2267.26,60524,-40876.13
8,50,0,0,1,1,21915.13,married,Alaska,1676.51,60524,-40285.38
8,50,0,0,1,1,21915.13,married,Arizona,1676.51,60524,-40285.38
8,50,0,0,1,1,21915.13,married,Arkansas,2257.72,60524,-40866.59
8,50,0,0,1,1,21915.13,married,California,1784.86,60524,-40393.73
8,50,0,0,1,1,21915.13,married,Colorado,1676.51,60524,-40285.38
8,50,0,0,1,1,21915.13,married,Connecticut,2162.69,60524,-40771.56
8,50,0,0,1,1,21915.13,married,Delaware,2197.43,60524,-40806.3
8,50,0,0,1,1,21915.13,married,Florida,1676.51,60524,-40285.38
8,50,0,0,1,1,21915.13,married,Georgia,1676.51,60524,-40285.38
8,50,0,0,1,1,21915.13,married,Hawaii,1860.12,60524,-40468.99
8,50,0,0,1,1,21915.13,married,Idaho,1676.51,60524,-40285.38
8,50,0,0,1,1,21915.13,married,Illinois,2761.31,60524,-41370.18
8,50,0,0,1,1,21915.13,married,Indiana,2333.96,60524,-40942.83
8,50,0,0,1,1,21915.13,married,Iowa,2509.28,60524,-41118.15
8,50,0,0,1,1,21915.13,married,Kansas,2387.61,60524,-40996.48
8,50,0,0,1,1,21915.13,married,Kentucky,2291.51,60524,-40900.38
8,50,0,0,1,1,21915.13,married,Louisiana,1676.51,60524,-40285.38
8,50,0,0,1,1,21915.13,married,Maine,1676.51,60524,-40285.38
8,50,0,0,1,1,21915.13,married,Maryland,2406.1,60524,-41014.97
8,50,0,0,1,1,21915.13,married,Massachusetts,2772.26,60524,-41381.13
8,50,0,0,1,1,21915.13,married,Michigan,2607.9,60524,-41216.77
8,50,0,0,1,1,21915.13,married,Minnesota,1676.51,60524,-40285.38
8,50,0,0,1,1,21915.13,married,Mississippi,1998.37,60524,-40607.24
8,50,0,0,1,1,21915.13,married,Missouri,1676.51,60524,-40285.38
8,50,0,0,1,1,21915.13,married,Montana,1676.51,60524,-40285.38
8,50,0,0,1,1,21915.13,married,Nebraska,1792.5,60524,-40401.37
8,50,0,0,1,1,21915.13,married,Nevada,1676.51,60524,-40285.38
8,50,0,0,1,1,21915.13,married,New Hampshire,1676.51,60524,-40285.38
8,50,0,0,1,1,21915.13,married,New Jersey,1990.02,60524,-40598.89
8,50,0,0,1,1,21915.13,married,New Mexico,1676.51,60524,-40285.38
8,50,0,0,1,1,21915.13,married,New York,1911.11,60524,-40519.98
8,50,0,0,1,1,21915.13,married,North Carolina,1676.51,60524,-40285.38
8,50,0,0,1,1,21915.13,married,North Dakota,1676.51,60524,-40285.38
8,50,0,0,1,1,21915.13,married,Ohio,1676.51,60524,-40285.38
8,50,0,0,1,1,21915.13,married,Oklahoma,1794.92,60524,-40403.79
8,50,0,0,1,1,21915.13,married,Oregon,2601.78,60524,-41210.65
8,50,0,0,1,1,21915.13,married,Pennsylvania,2349.3,60524,-40958.17
8,50,0,0,1,1,21915.13,married,Rhode Island,1680.82,60524,-40289.69
8,50,0,0,1,1,21915.13,married,South Carolina,1676.51,60524,-40285.38
8,50,0,0,1,1,21915.13,married,South Dakota,1676.51,60524,-40285.38
8,50,0,0,1,1,21915.13,married,Tennessee,1676.51,60524,-40285.38
8,50,0,0,1,1,21915.13,married,Texas,1676.51,60524,-40285.38
8,50,0,0,1,1,21915.13,married,Utah,2673.65,60524,-41282.52
8,50,0,0,1,1,21915.13,married,Vermont,1913.19,60524,-40522.06
8,50,0,0,1,1,21915.13,married,Virginia,1793.96,60524,-40402.83
8,50,0,0,1,1,21915.13,married,Washington,1676.51,60524,-40285.38
8,50,0,0,1,1,21915.13,married,West Virginia,2251.2,60524,-40860.07
8,50,0,0,1,1,21915.13,married,Wisconsin,1676.51,60524,-40285.38
8,50,0,0,1,1,21915.13,married,Wyoming,1676.51,60524,-40285.38
8,60,0,0,1,1,27434.15,single,Alabama,4588.52,55892,-33046.37
8,60,0,0,1,1,27434.15,single,Alaska,3406.81,55892,-31864.66
8,60,0,0,1,1,27434.15,single,Arizona,3717.66,55892,-32175.51
8,60,0,0,1,1,27434.15,single,Arkansas,4297.25,55892,-32755.1
8,60,0,0,1,1,27434.15,single,California,3737.13,55892,-32194.98
8,60,0,0,1,1,27434.15,single,Colorado,3953.91,55892,-32411.76
8,60,0,0,1,1,27434.15,single,Connecticut,4391.35,55892,-32849.2
8,60,0,0,1,1,27434.15,single,Delaware,4365.39,55892,-32823.24
8,60,0,0,1,1,27434.15,single,Florida,3406.81,55892,-31864.66
8,60,0,0,1,1,27434.15,single,Georgia,4238.71,55892,-32696.56
8,60,0,0,1,1,27434.15,single,Hawaii,4204.2,55892,-32662.05
8,60,0,0,1,1,27434.15,single,Idaho,4114.94,55892,-32572.79
8,60,0,0,1,1,27434.15,single,Illinois,4764.8,55892,-33222.65
8,60,0,0,1,1,27434.15,single,Indiana,4229.83,55892,-32687.68
8,60,0,0,1,1,27434.15,single,Iowa,4449.31,55892,-32907.16
8,60,0,0,1,1,27434.15,single,Kansas,4649.08,55892,-33106.93
8,60,0,0,1,1,27434.15,single,Kentucky,4373.38,55892,-32831.23
8,60,0,0,1,1,27434.15,single,Louisiana,3854.83,55892,-32312.68
8,60,0,0,1,1,27434.15,single,Maine,4127.99,55892,-32585.84
8,60,0,0,1,1,27434.15,single,Maryland,4529.18,55892,-32987.03
8,60,0,0,1,1,27434.15,single,Massachusetts,4778.52,55892,-33236.37
8,60,0,0,1,1,27434.15,single,Michigan,4572.76,55892,-33030.61
8,60,0,0,1,1,27434.15,single,Minnesota,4074.71,55892,-32532.56
8,60,0,0,1,1,27434.15,single,Mississippi,4072.71,55892,-32530.56
8,60,0,0,1,1,27434.15,single,Missouri,3815.27,55892,-32273.12
8,60,0,0,1,1,27434.15,single,Montana,3991.22,55892,-32449.07
8,60,0,0,1,1,27434.15,single,Nebraska,4025.57,55892,-32483.42
8,60,0,0,1,1,27434.15,single,Nevada,3406.81,55892,-31864.66
8,60,0,0,1,1,27434.15,single,New Hampshire,3406.81,55892,-31864.66
8,60,0,0,1,1,27434.15,single,New Jersey,3816.91,55892,-32274.76
8,60,0,0,1,1,27434.15,single,New Mexico,3711.2,55892,-32169.05
8,60,0,0,1,1,27434.15,single,New York,4310.69,55892,-32768.54
8,60,0,0,1,1,27434.15,single,North Carolina,4030.89,55892,-32488.74
8,60,0,0,1,1,27434.15,single,North Dakota,3406.81,55892,-31864.66
8,60,0,0,1,1,27434.15,single,Ohio,3444.87,55892,-31902.72
8,60,0,0,1,1,27434.15,single,Oklahoma,4219.81,55892,-32677.66
8,60,0,0,1,1,27434.15,single,Oregon,5253.3,55892,-33711.15
8,60,0,0,1,1,27434.15,single,Pennsylvania,4249.04,55892,-32706.89
8,60,0,0,1,1,27434.15,single,Rhode Island,4026.84,55892,-32484.69
8,60,0,0,1,1,27434.15,single,South Carolina,3673.03,55892,-32130.88
8,60,0,0,1,1,27434.15,single,South Dakota,3406.81,55892,-31864.66
8,60,0,0,1,1,27434.15,single,Tennessee,3406.81,55892,-31864.66
8,60,0,0,1,1,27434.15,single,Texas,3406.81,55892,-31864.66
8,60,0,0,1,1,27434.15,single,Utah,4655.06,55892,-33112.91
8,60,0,0,1,1,27434.15,single,Vermont,4077.95,55892,-32535.8
8,60,0,0,1,1,27434.15,single,Virginia,4238.02,55892,-32695.87
8,60,0,0,1,1,27434.15,single,Washington,3406.81,55892,-31864.66
8,60,0,0,1,1,27434.15,single,West Virginia,4153.87,55892,-32611.72
8,60,0,0,1,1,27434.15,single,Wisconsin,3892.41,55892,-32350.26
8,60,0,0,1,1,27434.15,single,Wyoming,3406.81,55892,-31864.66
8,60,0,0,1,1,27434.15,married,Alabama,2965.42,55892,-31423.27
8,60,0,0,1,1,27434.15,married,Alaska,2098.71,55892,-30556.56
8,60,0,0,1,1,27434.15,married,Arizona,2098.71,55892,-30556.56
8,60,0,0,1,1,27434.15,married,Arkansas,2895.16,55892,-31353.01
8,60,0,0,1,1,27434.15,married,California,2262.25,55892,-30720.1
8,60,0,0,1,1,27434.15,married,Colorado,2098.71,55892,-30556.56
8,60,0,0,1,1,27434.15,married,Connecticut,2833.25,55892,-31291.1
8,60,0,0,1,1,27434.15,married,Delaware,2888.29,55892,-31346.14
8,60,0,0,1,1,27434.15,married,Florida,2098.71,55892,-30556.56
8,60,0,0,1,1,27434.15,married,Georgia,2283.81,55892,-30741.66
8,60,0,0,1,1,27434.15,married,Hawaii,2359.59,55892,-30817.44
8,60,0,0,1,1,27434.15,married,Idaho,2098.71,55892,-30556.56
8,60,0,0,1,1,27434.15,married,Illinois,3456.7,55892,-31914.55
8,60,0,0,1,1,27434.15,married,Indiana,2921.74,55892,-31379.59
8,60,0,0,1,1,27434.15,married,Iowa,3141.21,55892,-31599.06
8,60,0,0,1,1,27434.15,married,Kansas,3096.81,55892,-31554.66
8,60,0,0,1,1,27434.15,married,Kentucky,2934.48,55892,-31392.33
8,60,0,0,1,1,27434.15,married,Louisiana,2171.74,55892,-30629.59
8,60,0,0,1,1,27434.15,married,Maine,2098.71,55892,-30556.56
8,60,0,0,1,1,27434.15,married,Maryland,3090.46,55892,-31548.31
8,60,0,0,1,1,27434.15,married,Massachusetts,3470.42,55892,-31928.27
8,60,0,0,1,1,27434.15,married,Michigan,3264.66,55892,-31722.51
8,60,0,0,1,1,27434.15,married,Minnesota,2098.71,55892,-30556.56
8,60,0,0,1,1,27434.15,married,Mississippi,2663.42,55892,-31121.27
8,60,0,0,1,1,27434.15,married,Missouri,2098.71,55892,-30556.56
8,60,0,0,1,1,27434.15,married,Montana,2098.71,55892,-30556.56
8,60,0,0,1,1,27434.15,married,Nebraska,2373.51,55892,-30831.36
8,60,0,0,1,1,27434.15,married,Nevada,2098.71,55892,-30556.56
8,60,0,0,1,1,27434.15,married,New Hampshire,2098.71,55892,-30556.56
8,60,0,0,1,1,27434.15,married,New Jersey,2508.81,55892,-30966.66
8,60,0,0,1,1,27434.15,married,New Mexico,2098.71,55892,-30556.56
8,60,0,0,1,1,27434.15,married,New York,2554.08,55892,-31011.93
8,60,0,0,1,1,27434.15,married,North Carolina,2180.91,55892,-30638.76
8,60,0,0,1,1,27434.15,married,North Dakota,2098.71,55892,-30556.56
8,60,0,0,1,1,27434.15,married,Ohio,2136.78,55892,-30594.63
8,60,0,0,1,1,27434.15,married,Oklahoma,2421.58,55892,-30879.43
8,60,0,0,1,1,27434.15,married,Oregon,3396.52,55892,-31854.37
8,60,0,0,1,1,27434.15,married,Pennsylvania,2940.94,55892,-31398.79
8,60,0,0,1,1,27434.15,married,Rhode Island,2309.99,55892,-30767.84
8,60,0,0,1,1,27434.15,married,South Carolina,2098.71,55892,-30556.56
8,60,0,0,1,1,27434.15,married,South Dakota,2098.71,55892,-30556.56
8,60,0,0,1,1,27434.15,married,Tennessee,2098.71,55892,-30556.56
8,60,0,0,1,1,27434.15,married,Texas,2098.71,55892,-30556.56
8,60,0,0,1,1,27434.15,married,Utah,3346.97,55892,-31804.82
8,60,0,0,1,1,27434.15,married,Vermont,2520.28,55892,-30978.13
8,60,0,0,1,1,27434.15,married,Virginia,2490.42,55892,-30948.27
8,60,0,0,1,1,27434.15,married,Washington,2098.71,55892,-30556.56
8,60,0,0,1,1,27434.15,married,West Virginia,2845.77,55892,-31303.62
8,60,0,0,1,1,27434.15,married,Wisconsin,2180.06,55892,-30637.91
8,60,0,0,1,1,27434.15,married,Wyoming,2098.71,55892,-30556.56
8,73,0,0,1,1,34608.88,single,Alabama,6357.09,34382,-6130.21
8,73,0,0,1,1,34608.88,single,Alaska,4816.64,34382,-4589.76
8,73,0,0,1,1,34608.88,single,Arizona,5306.87,34382,-5079.99
8,73,0,0,1,1,34608.88,single,Arkansas,5986.9,34382,-5760.02
8,73,0,0,1,1,34608.88,single,California,5361.86,34382,-5134.98
8,73,0,0,1,1,34608.88,single,Colorado,5679.44,34382,-5452.56
8,73,0,0,1,1,34608.88,single,Connecticut,6124.04,34382,-5897.16
8,73,0,0,1,1,34608.88,single,Delaware,6170.56,34382,-5943.68
8,73,0,0,1,1,34608.88,single,Florida,4816.64,34382,-4589.76
8,73,0,0,1,1,34608.88,single,Georgia,6035.26,34382,-5808.38
8,73,0,0,1,1,34608.88,single,Hawaii,6098.05,34382,-5871.17
8,73,0,0,1,1,34608.88,single,Idaho,5933.37,34382,-5706.49
8,73,0,0,1,1,34608.88,single,Illinois,6529.78,34382,-6302.9
8,73,0,0,1,1,34608.88,single,Indiana,5854.91,34382,-5628.03
8,73,0,0,1,1,34608.88,single,Iowa,6131.78,34382,-5904.9
8,73,0,0,1,1,34608.88,single,Kansas,6459.26,34382,-6232.38
8,73,0,0,1,1,34608.88,single,Kentucky,6070.2,34382,-5843.32
8,73,0,0,1,1,34608.88,single,Louisiana,5479.91,34382,-5253.03
8,73,0,0,1,1,34608.88,single,Maine,5953.96,34382,-5727.08
8,73,0,0,1,1,34608.88,single,Maryland,6279.82,34382,-6052.94
8,73,0,0,1,1,34608.88,single,Massachusetts,6547.09,34382,-6320.21
8,73,0,0,1,1,34608.88,single,Michigan,6287.52,34382,-6060.64
8,73,0,0,1,1,34608.88,single,Minnesota,5868.4,34382,-5641.52
8,73,0,0,1,1,34608.88,single,Mississippi,5798.24,34382,-5571.36
8,73,0,0,1,1,34608.88,single,Missouri,5562.32,34382,-5335.44
8,73,0,0,1,1,34608.88,single,Montana,5738.26,34382,-5511.38
8,73,0,0,1,1,34608.88,single,Nebraska,5715.57,34382,-5488.69
8,73,0,0,1,1,34608.88,single,Nevada,4816.64,34382,-4589.76
8,73,0,0,1,1,34608.88,single,New Hampshire,4816.64,34382,-4589.76
8,73,0,0,1,1,34608.88,single,New Jersey,5352.3,34382,-5125.42
8,73,0,0,1,1,34608.88,single,New Mexico,5384.83,34382,-5157.95
8,73,0,0,1,1,34608.88,single,New York,6115.13,34382,-5888.25
8,73,0,0,1,1,34608.88,single,North Carolina,5745.65,34382,-5518.77
8,73,0,0,1,1,34608.88,single,North Dakota,4816.64,34382,-4589.76
8,73,0,0,1,1,34608.88,single,Ohio,5052.01,34382,-4825.13
8,73,0,0,1,1,34608.88,single,Oklahoma,5970.44,34382,-5743.56
8,73,0,0,1,1,34608.88,single,Oregon,7290.92,34382,-7064.04
8,73,0,0,1,1,34608.88,single,Pennsylvania,5879.14,34382,-5652.26
8,73,0,0,1,1,34608.88,single,Rhode Island,5705.73,34382,-5478.85
8,73,0,0,1,1,34608.88,single,South Carolina,5355.04,34382,-5128.16
8,73,0,0,1,1,34608.88,single,South Dakota,4816.64,34382,-4589.76
8,73,0,0,1,1,34608.88,single,Tennessee,4816.64,34382,-4589.76
8,73,0,0,1,1,34608.88,single,Texas,4816.64,34382,-4589.76
8,73,0,0,1,1,34608.88,single,Utah,6391.35,34382,-6164.47
8,73,0,0,1,1,34608.88,single,Vermont,5728.14,34382,-5501.26
8,73,0,0,1,1,34608.88,single,Virginia,6060.41,34382,-5833.53
8,73,0,0,1,1,34608.88,single,Washington,4816.64,34382,-4589.76
8,73,0,0,1,1,34608.88,single,West Virginia,5802.62,34382,-5575.74
8,73,0,0,1,1,34608.88,single,Wisconsin,5610.68,34382,-5383.8
8,73,0,0,1,1,34608.88,single,Wyoming,4816.64,34382,-4589.76
8,73,0,0,1,1,34608.88,married,Alabama,4413.91,34382,-4187.03
8,73,0,0,1,1,34608.88,married,Alaska,3188.47,34382,-2961.59
8,73,0,0,1,1,34608.88,married,Arizona,3303.69,34382,-3076.81
8,73,0,0,1,1,34608.88,married,Arkansas,4264.73,34382,-4037.85
8,73,0,0,1,1,34608.88,married,California,3443.92,34382,-3217.04
8,73,0,0,1,1,34608.88,married,Colorado,3391.26,34382,-3164.38
8,73,0,0,1,1,34608.88,married,Connecticut,4245.87,34382,-4018.99
8,73,0,0,1,1,34608.88,married,Delaware,4362.01,34382,-4135.13
8,73,0,0,1,1,34608.88,married,Florida,3188.47,34382,-2961.59
8,73,0,0,1,1,34608.88,married,Georgia,3760.29,34382,-3533.41
8,73,0,0,1,1,34608.88,married,Hawaii,3668.75,34382,-3441.87
8,73,0,0,1,1,34608.88,married,Idaho,3450.94,34382,-3224.06
8,73,0,0,1,1,34608.88,married,Illinois,4901.61,34382,-4674.73
8,73,0,0,1,1,34608.88,married,Indiana,4226.73,34382,-3999.85
8,73,0,0,1,1,34608.88,married,Iowa,4503.6,34382,-4276.72
8,73,0,0,1,1,34608.88,married,Kansas,4559.65,34382,-4332.77
8,73,0,0,1,1,34608.88,married,Kentucky,4311.22,34382,-4084.34
8,73,0,0,1,1,34608.88,married,Louisiana,3476.73,34382,-3249.85
8,73,0,0,1,1,34608.88,married,Maine,3455.78,34382,-3228.9
8,73,0,0,1,1,34608.88,married,Maryland,4521.01,34382,-4294.13
8,73,0,0,1,1,34608.88,married,Massachusetts,4918.91,34382,-4692.03
8,73,0,0,1,1,34608.88,married,Michigan,4659.34,34382,-4432.46
8,73,0,0,1,1,34608.88,married,Minnesota,3440.39,34382,-3213.51
8,73,0,0,1,1,34608.88,married,Mississippi,4068.86,34382,-3841.98
8,73,0,0,1,1,34608.88,married,Missouri,3267.65,34382,-3040.77
8,73,0,0,1,1,34608.88,married,Montana,3405.08,34382,-3178.2
8,73,0,0,1,1,34608.88,married,Nebraska,3715.1,34382,-3488.22
8,73,0,0,1,1,34608.88,married,Nevada,3188.47,34382,-2961.59
8,73,0,0,1,1,34608.88,married,New Hampshire,3188.47,34382,-2961.59
8,73,0,0,1,1,34608.88,married,New Jersey,3724.12,34382,-3497.24
8,73,0,0,1,1,34608.88,married,New Mexico,3257.6,34382,-3030.72
8,73,0,0,1,1,34608.88,married,New York,3937.87,34382,-3710.99
8,73,0,0,1,1,34608.88,married,North Carolina,3575.59,34382,-3348.71
8,73,0,0,1,1,34608.88,married,North Dakota,3188.47,34382,-2961.59
8,73,0,0,1,1,34608.88,married,Ohio,3423.84,34382,-3196.96
8,73,0,0,1,1,34608.88,married,Oklahoma,3852.14,34382,-3625.26
8,73,0,0,1,1,34608.88,married,Oregon,5108.74,34382,-4881.86
8,73,0,0,1,1,34608.88,married,Pennsylvania,4250.96,34382,-4024.08
8,73,0,0,1,1,34608.88,married,Rhode Island,3668.8,34382,-3441.92
8,73,0,0,1,1,34608.88,married,South Carolina,3219.93,34382,-2993.05
8,73,0,0,1,1,34608.88,married,South Dakota,3188.47,34382,-2961.59
8,73,0,0,1,1,34608.88,married,Tennessee,3188.47,34382,-2961.59
8,73,0,0,1,1,34608.88,married,Texas,3188.47,34382,-2961.59
8,73,0,0,1,1,34608.88,married,Utah,4763.17,34382,-4536.29
8,73,0,0,1,1,34608.88,married,Vermont,3850.39,34382,-3623.51
8,73,0,0,1,1,34608.88,married,Virginia,3943.48,34382,-3716.6
8,73,0,0,1,1,34608.88,married,Washington,3188.47,34382,-2961.59
8,73,0,0,1,1,34608.88,married,West Virginia,4174.44,34382,-3947.56
8,73,0,0,1,1,34608.88,married,Wisconsin,3520.93,34382,-3294.05
8,73,0,0,1,1,34608.88,married,Wyoming,3188.47,34382,-2961.59
11,21,0,0,1,1,36383.93,single,Alabama,6794.64,30373,-783.71
11,21,0,0,1,1,36383.93,single,Alaska,5165.44,30373,845.49
11,21,0,0,1,1,36383.93,single,Arizona,5700.04,30373,310.89
11,21,0,0,1,1,36383.93,single,Arkansas,6404.93,30373,-394.0
11,21,0,0,1,1,36383.93,single,California,5781.66,30373,229.27
11,21,0,0,1,1,36383.93,single,Colorado,6106.34,30373,-95.41
11,21,0,0,1,1,36383.93,single,Connecticut,6552.72,30373,-541.79
11,21,0,0,1,1,36383.93,single,Delaware,6617.88,30373,-606.95
11,21,0,0,1,1,36383.93,single,Florida,5165.44,30373,845.49
11,21,0,0,1,1,36383.93,single,Georgia,6479.74,30373,-468.81
11,21,0,0,1,1,36383.93,single,Hawaii,6567.55,30373,-556.62
11,21,0,0,1,1,36383.93,single,Idaho,6383.26,30373,-372.33
11,21,0,0,1,1,36383.93,single,Illinois,6966.45,30373,-955.52
11,21,0,0,1,1,36383.93,single,Indiana,6256.96,30373,-246.03
11,21,0,0,1,1,36383.93,single,Iowa,6548.03,30373,-537.1
11,21,0,0,1,1,36383.93,single,Kansas,6907.11,30373,-896.18
11,21,0,0,1,1,36383.93,single,Kentucky,6490.0,30373,-479.07
11,21,0,0,1,1,36383.93,single,Louisiana,5881.96,30373,128.97
11,21,0,0,1,1,36383.93,single,Maine,6405.71,30373,-394.78
11,21,0,0,1,1,36383.93,single,Maryland,6712.93,30373,-702.0
11,21,0,0,1,1,36383.93,single,Massachusetts,6984.64,30373,-973.71
11,21,0,0,1,1,36383.93,single,Michigan,6711.76,30373,-700.83
11,21,0,0,1,1,36383.93,single,Minnesota,6312.16,30373,-301.23
11,21,0,0,1,1,36383.93,single,Mississippi,6225.14,30373,-214.21
11,21,0,0,1,1,36383.93,single,Missouri,5994.54,30373,16.39
11,21,0,0,1,1,36383.93,single,Montana,6173.89,30373,-162.96
11,21,0,0,1,1,36383.93,single,Nebraska,6153.3,30373,-142.37
11,21,0,0,1,1,36383.93,single,Nevada,5165.44,30373,845.49
11,21,0,0,1,1,36383.93,single,New Hampshire,5165.44,30373,845.49
11,21,0,0,1,1,36383.93,single,New Jersey,5756.38,30373,254.55
11,21,0,0,1,1,36383.93,single,New Mexico,5809.95,30373,200.98
11,21,0,0,1,1,36383.93,single,New York,6561.56,30373,-550.63
11,21,0,0,1,1,36383.93,single,North Carolina,6169.88,30373,-158.95
11,21,0,0,1,1,36383.93,single,North Dakota,5165.44,30373,845.49
11,21,0,0,1,1,36383.93,single,Ohio,5449.63,30373,561.3
11,21,0,0,1,1,36383.93,single,Oklahoma,6403.55,30373,-392.62
11,21,0,0,1,1,36383.93,single,Oregon,7795.04,30373,-1784.11
11,21,0,0,1,1,36383.93,single,Pennsylvania,6282.43,30373,-271.5
11,21,0,0,1,1,36383.93,single,Rhode Island,6121.09,30373,-110.16
11,21,0,0,1,1,36383.93,single,South Carolina,5813.89,30373,197.04
11,21,0,0,1,1,36383.93,single,South Dakota,5165.44,30373,845.49
11,21,0,0,1,1,36383.93,single,Tennessee,5165.44,30373,845.49
11,21,0,0,1,1,36383.93,single,Texas,5165.44,30373,845.49
11,21,0,0,1,1,36383.93,single,Utah,6820.91,30373,-809.98
11,21,0,0,1,1,36383.93,single,Vermont,6136.4,30373,-125.47
11,21,0,0,1,1,36383.93,single,Virginia,6511.27,30373,-500.34
11,21,0,0,1,1,36383.93,single,Washington,5165.44,30373,845.49
11,21,0,0,1,1,36383.93,single,West Virginia,6210.53,30373,-199.6
11,21,0,0,1,1,36383.93,single,Wisconsin,6037.58,30373,-26.65
11,21,0,0,1,1,36383.93,single,Wyoming,5165.44,30373,845.49
11,21,0,0,1,1,36383.93,married,Alabama,4815.96,30373,1194.97
11,21,0,0,1,1,36383.93,married,Alaska,3501.76,30373,2509.17
11,21,0,0,1,1,36383.93,married,Arizona,3661.36,30373,2349.57
11,21,0,0,1,1,36383.93,married,Arkansas,4647.26,30373,1363.67
11,21,0,0,1,1,36383.93,married,California,3792.72,30373,2218.21
11,21,0,0,1,1,36383.93,married,Colorado,3782.66,30373,2228.27
11,21,0,0,1,1,36383.93,married,Connecticut,4639.04,30373,1371.89
11,21,0,0,1,1,36383.93,married,Delaware,4773.82,30373,1237.11
11,21,0,0,1,1,36383.93,married,Florida,3501.76,30373,2509.17
11,21,0,0,1,1,36383.93,married,Georgia,4169.26,30373,1841.67
11,21,0,0,1,1,36383.93,married,Hawaii,4038.85,30373,1972.08
11,21,0,0,1,1,36383.93,married,Idaho,3865.33,30373,2145.6
11,21,0,0,1,1,36383.93,married,Illinois,5302.77,30373,708.16
11,21,0,0,1,1,36383.93,married,Indiana,4593.28,30373,1417.65
11,21,0,0,1,1,36383.93,married,Iowa,4884.35,30373,1126.58
11,21,0,0,1,1,36383.93,married,Kansas,4965.25,30373,1045.68
11,21,0,0,1,1,36383.93,married,Kentucky,4695.52,30373,1315.41
